sed.date,lake,sed_mean,sed_mean_bb,wateryear,ice_endmember,B2mean,month,albedo.predict.wholelake,albedo.predict.bb
2024-12-09,Lake Fryxell,0.0448219166534886,0.02208406006514577,2025,0.9779159399348543,0.5045823542013971,Dec,0.5081427597522085,0.5170345930670557
2024-12-21,Lake Fryxell,0.01571171763107622,5.359308512279517e-4,2025,0.9994640691487721,0.5825160161096529,Dec,0.6100257476894169,0.615960368920921
2016-11-02,Lake Hoare,0.37676121557994585,0.3270326196251059,2017,0.6729673803748941,0.48387372096212916,Nov,0.3542874944785973,0.37373428729716557
2016-11-04,Lake Hoare,0.37211041476668383,0.32069284776995954,2017,0.6793071522300405,0.46169544643903737,Nov,0.3303520698407201,0.3504593492324044
2016-11-06,Lake Hoare,0.3774336972978057,0.3277698620817715,2017,0.6722301379182285,0.4624297509607453,Nov,0.32912305383882556,0.34854452141653086
2016-11-08,Lake Hoare,0.39804714847628664,0.3516098018875696,2017,0.6483901981124305,0.43053489025907227,Nov,0.2840245999048746,0.3021843215060018
2016-11-15,Lake Hoare,0.31981876029234585,0.252566066010386,2017,0.747433933989614,0.44549885189673244,Nov,0.33199313699483274,0.3582928783625457
2016-12-10,Lake Hoare,0.27462366118663695,0.22038467945460988,2017,0.7796153205453902,0.6681440066571204,Dec,0.6082101268930702,0.6294207446509235
2016-12-13,Lake Hoare,0.493292679277862,0.3914989892925535,2017,0.6085010107074464,0.5563958646767091,Dec,0.39293202704720864,0.4327393202428493
2016-12-15,Lake Hoare,0.573056774052178,0.5023299009728253,2017,0.49767009902717474,0.5161972328670473,Dec,0.3150595890122201,0.3427179377162213
2016-12-24,Lake Hoare,0.3120713000326622,0.33756101086623685,2017,0.6624389891337632,0.5176183688610592,Dec,0.41877046208277824,0.40880249262641366
2017-01-02,Lake Hoare,0.02403424404262029,0.02665968372014305,2017,0.973340316279857,0.5528378981671878,Jan,0.5723079214457873,0.5712812208023025
2017-01-11,Lake Hoare,0.00869360743080217,0.01152079181852435,2017,0.9884792081814756,0.5670490615419893,Jan,0.5948094906296203,0.59370389599152
2017-01-14,Lake Hoare,0.00260070771616017,0.00189963350474267,2017,0.9981003664952574,0.5316544358912331,Jan,0.5560907386069096,0.5563648996741608
2017-01-18,Lake Hoare,0.00393698697863483,0.00392062399103971,2017,0.9960793760089602,0.5979337553249909,Jan,0.6325339553892819,0.6325403542755474
2017-01-25,Lake Hoare,0.0281978109794798,0.03204400459181034,2017,0.9679559954081897,0.5667656811341744,Jan,0.5868531341128516,0.585349047201027
2017-01-27,Lake Hoare,0.03035257798538201,0.0340896304880612,2017,0.9659103695119388,0.5564003906794043,Jan,0.5739739693198712,0.5725125629725512
2017-01-30,Lake Hoare,0.03963169849912358,0.04071325997456985,2017,0.9592867400254301,0.5608887811185129,Jan,0.5755573601670232,0.5751344063005468
2017-11-07,Lake Hoare,0.6113258961279218,0.4241501243042767,2018,0.5758498756957233,0.43613050345506443,Nov,0.2071179359730655,0.28031462261621143
2017-11-18,Lake Hoare,0.2629139435557599,0.0753198379601654,2018,0.9246801620398346,0.5513337685307801,Nov,0.4771453255696586,0.5505056052126853
2017-11-21,Lake Hoare,0.256922987575529,0.07162820796015455,2018,0.9283717920398454,0.5299940450529524,Nov,0.45470773381734525,0.5271688423677415
2017-11-25,Lake Hoare,0.2843363860021855,0.08467954492215868,2018,0.9153204550778413,0.4796691026863636,Nov,0.38554847017893795,0.4636259857158551
2017-11-27,Lake Hoare,0.25872349597608885,0.06682028395355298,2018,0.933179716046447,0.4688391637482099,Nov,0.3829885197046828,0.4580339122753697
2017-11-30,Lake Hoare,0.2689430930942763,0.08130807774312115,2018,0.9186919222568788,0.49052916914724665,Nov,0.40417922434493353,0.4775555020978077
2017-12-02,Lake Hoare,0.25214451144012057,0.08794748027793318,2018,0.9120525197220668,0.4705746200110688,Dec,0.3875765582033676,0.4517872117543912
2017-12-07,Lake Hoare,1.895167927325862e-6,0,2018,1,0.6454856299213915,Dec,0.6892916466119638,0.6892923877335928
2017-12-16,Lake Hoare,0.01157989507839885,0.0103965649880531,2018,0.9896034350119469,0.6707600221637912,Dec,0.7141134470646042,0.7145761984184495
2017-12-23,Lake Hoare,0.00753166391573447,0.00322469260873574,2018,0.9967753073912643,0.7161963021495198,Dec,0.7684586826131453,0.7701429605838884
2018-01-03,Lake Hoare,0.0187065421226457,0.02587271179947862,2018,0.9741272882005214,0.5850728887739598,Jan,0.6118237226930419,0.6090213307426511
2018-01-05,Lake Hoare,0.02669702247878509,0.02728442231824388,2018,0.9727155776817561,0.5640483808847482,Jan,0.5842846096348739,0.5840549019031297
2018-01-10,Lake Hoare,0.07952597367297708,0.01691280511157056,2018,0.9830871948884294,0.6376856284203546,Jan,0.649135450769893,0.6736208659188251
2018-01-12,Lake Hoare,0.07381253527592964,0.01236949573461956,2018,0.9876305042653805,0.6398274752767694,Jan,0.6538569245051982,0.6778847506917258
2018-01-14,Lake Hoare,0.07632587739500706,0.01002652467617653,2018,0.9899734753238235,0.5991505744973286,Jan,0.605638672034867,0.6315656010295876
2018-01-19,Lake Hoare,0.08498374739491665,0.01038956564489605,2018,0.989610434355104,0.6051758519755114,Jan,0.6092496932527727,0.6384203860927762
2018-01-26,Lake Hoare,0.1910189362996962,0.11818859490909074,2018,0.8818114050909093,0.6541920863842005,Jan,0.6247030295159025,0.6531839574957494
2018-01-30,Lake Hoare,0.17413898856174656,0.11069890072471215,2018,0.8893010992752879,0.6072909318460714,Jan,0.5768408756267884,0.6016496646317897
2018-11-05,Lake Hoare,0.6347863479649148,0.6389337464382774,2019,0.3610662535617226,0.41868672907452453,Nov,0.17768722670811926,0.17606535105892995
2018-11-08,Lake Hoare,0.5720856352950014,0.40044007030196654,2019,0.5995599296980334,0.42566278264326535,Nov,0.21030770531903747,0.2774311717381768
2018-11-12,Lake Hoare,0.39487328203623046,0.04065450638199421,2019,0.9593454936180058,0.4381463900208473,Nov,0.29410449765683183,0.43262477980697406
2018-11-17,Lake Hoare,0.14118279471925832,0.03694666239212359,2019,0.9630533376078764,0.5059486953354122,Nov,0.4720466555177342,0.5128090866834059
2018-11-19,Lake Hoare,0.37741228491306394,0.2648701513732286,2019,0.7351298486267714,0.42826823012640813,Nov,0.28946191764603624,0.33347248163413556
2018-11-24,Lake Hoare,0.34807698043426727,0.22275665234354208,2019,0.777243347656458,0.41655497610468994,Nov,0.28733191392998064,0.3363395001998307
2018-11-26,Lake Hoare,0.3785179410057097,0.27669331397777214,2019,0.7233066860222279,0.4116030212166725,Nov,0.2696773389489283,0.3094967303397196
2018-11-28,Lake Hoare,0.3571975395555903,0.2934779895651609,2019,0.7065220104348391,0.4344106405073364,Nov,0.3044998407467638,0.32941791581732455
2018-11-30,Lake Hoare,0.315169915331573,0.2818618082910552,2019,0.7181381917089448,0.441974035820505,Nov,0.3297179723214672,0.34274339249186325
2018-12-05,Lake Hoare,0.010122057378675,0.01826363727707217,2019,0.9817363627229279,0.567576668856528,Dec,0.5948635584597769,0.591679723998741
2018-12-30,Lake Hoare,0.2069082299214731,0.14777747589282522,2019,0.8522225241071748,0.6006119732288706,Dec,0.5562703515744873,0.5793939387323692
2019-01-01,Lake Hoare,0.2277043446187191,0.12988801822556476,2019,0.8701119817744353,0.5198907929428872,Jan,0.45440169711343414,0.49265360825463317
2019-01-04,Lake Hoare,0.2548537883121753,0.15381377039099098,2019,0.846186229609009,0.5148619225111184,Jan,0.43794498104014773,0.47745754432832277
