lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2019-12-31,0.4839350563535018,0.45112336987582663,0.4587129345423401,0.568137526512146,0.537701427936554,0.5499105453491211,0.262862890958786,0.22065818309783936,0.2088901847600937
Lake Fryxell,2020-01-02,0.5451394449357839,0.5175256745780414,0.5328868184465855,0.6686027646064758,0.6443395614624023,0.669987678527832,0.18097449839115143,0.139008030295372,0.11522442102432251
Lake Fryxell,2020-01-11,0.6121221292291847,0.5771047221380576,0.6081887703178638,0.7106997966766357,0.6778392195701599,0.7221928238868713,0.18283241987228394,0.14409704506397247,0.12111145257949829
Lake Fryxell,2020-01-20,0.5635961242183972,0.5275918463748805,0.5508461222204593,0.6765010952949524,0.6422205567359924,0.6802668571472168,0.18624423444271088,0.13768823444843292,0.11947502195835114
Lake Fryxell,2020-10-30,0.5256083944208144,0.5028445971671537,0.5000434630455222,0.7296223640441895,0.7098032832145691,0.7406325936317444,0.3199099004268646,0.28319960832595825,0.23319877684116364
Lake Fryxell,2020-11-08,0.6607245713425072,0.6414215975514725,0.6581885882906027,0.796708345413208,0.7751554846763611,0.8135219812393188,0.4517466723918915,0.40768736600875854,0.37019121646881104
Lake Fryxell,2020-11-15,0.5027577835965984,0.48318248744306586,0.47379666151332356,0.7346962094306946,0.7243804335594177,0.7465576529502869,0.2822383642196655,0.24886877834796906,0.21961723268032074
Lake Fryxell,2020-11-17,0.512001543608795,0.4896042428909043,0.48035799136131535,0.7517405152320862,0.7366095185279846,0.7630519866943359,0.29586470127105713,0.25955328345298767,0.23107729852199554
Lake Fryxell,2020-11-19,0.4997935867301463,0.4731119100778883,0.4676669140172583,0.7243849635124207,0.7047644257545471,0.7332287430763245,0.30043303966522217,0.25695255398750305,0.22828906774520874
Lake Fryxell,2020-11-24,0.5062237740225112,0.4862895488766039,0.4786468117760304,0.7395661473274231,0.7266978621482849,0.7508412003517151,0.2744392156600952,0.23188988864421844,0.1984606385231018
Lake Fryxell,2020-11-26,0.4910753159951634,0.4693921410937451,0.4639113299621257,0.7111615538597107,0.6994681358337402,0.7254631519317627,0.25796136260032654,0.21686656773090363,0.18609796464443207
