DATASET_CODE,FLIGHT_DATE,DATE_TIME,LATITUDE,LONGITUDE,ALTITUDE,RADIATION
ALBEDO_BOX,11/23/2018,11/23/2018 10:16:48,-77.630013,162.98579,211.9,0.1763847
ALBEDO_BOX,11/23/2018,11/23/2018 10:16:51,-77.630012,162.981943,216.3,0.1734571
ALBEDO_BOX,11/23/2018,11/23/2018 10:16:54,-77.630027,162.978125,221.9,0.1732742
ALBEDO_BOX,11/23/2018,11/23/2018 10:16:57,-77.630077,162.97426,225.4,0.1719934
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:00,-77.63018,162.970372,228.4,0.1661383
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:03,-77.630255,162.966468,227,0.1637596
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:06,-77.630322,162.96252,224.2,0.1584534
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:09,-77.630383,162.958553,221.3,0.1535132
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:12,-77.630458,162.954628,217.6,0.1474752
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:15,-77.630525,162.950797,212.4,0.1471092
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:18,-77.630617,162.947005,205.9,0.1410712
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:21,-77.630683,162.943467,198,0.1416228
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:24,-77.630788,162.939957,188.2,0.1375974
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:27,-77.630877,162.936708,177.8,0.1344868
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:30,-77.63098,162.93344,166.5,0.1317422
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:33,-77.631065,162.93028,156.2,0.1291805
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:36,-77.631148,162.927183,147.3,0.1231423
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:39,-77.631232,162.924247,140.5,0.1171041
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:42,-77.631313,162.921205,135.9,0.1097851
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:45,-77.6314,162.918157,134.6,0.1072235
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:48,-77.631468,162.915028,133.9,0.1039299
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:51,-77.631507,162.911848,132.7,0.103564
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:54,-77.63156,162.908625,132.9,0.1059427
ALBEDO_BOX,11/23/2018,11/23/2018 10:17:57,-77.631612,162.90536,134.2,0.110517
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:00,-77.631642,162.902018,134.3,0.1127127
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:03,-77.631655,162.898633,134.8,0.1145425
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:06,-77.631668,162.895197,135,0.1163722
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:09,-77.631663,162.891757,136.5,0.1174701
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:12,-77.631617,162.888372,136.4,0.1189339
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:15,-77.631567,162.884983,136.2,0.1196658
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:18,-77.631495,162.88165,137,0.1225934
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:21,-77.63141,162.87836,139.4,0.1289975
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:24,-77.63134,162.874982,141.7,0.1343038
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:27,-77.631388,162.871392,142.5,0.1427189
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:30,-77.631605,162.867913,142.4,0.1434508
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:33,-77.631948,162.864787,142.4,0.1467443
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:36,-77.632427,162.861995,142.8,0.1436337
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:39,-77.632953,162.859338,143.6,0.1467443
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:42,-77.633523,162.85663,142.4,0.1439997
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:45,-77.634105,162.854048,143.5,0.1392424
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:48,-77.634678,162.8515,143.2,0.1322894
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:51,-77.635228,162.848963,142.9,0.1242386
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:54,-77.635748,162.846495,142.7,0.1211281
ALBEDO_BOX,11/23/2018,11/23/2018 10:18:57,-77.636245,162.843867,141.4,0.1158219
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:00,-77.63669,162.841137,140.8,0.1112475
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:03,-77.637048,162.83826,140.6,0.1106986
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:06,-77.637322,162.835227,141.1,0.1116135
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:09,-77.637512,162.832065,141,0.114724
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:12,-77.637677,162.828807,140.1,0.1185664
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:15,-77.637822,162.825483,139.8,0.1236897
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:18,-77.637987,162.822127,140.4,0.1242386
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:21,-77.63815,162.818797,141.3,0.1255194
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:24,-77.638345,162.815455,143.3,0.1277151
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:27,-77.638547,162.812135,145.6,0.1295448
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:30,-77.638768,162.808908,146.9,0.1308256
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:33,-77.638977,162.805765,146.9,0.1288129
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:36,-77.639182,162.802662,146.7,0.1269841
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:39,-77.63938,162.799537,146.1,0.1288138
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:42,-77.639633,162.79649,144.4,0.127716
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:45,-77.639918,162.793485,142.2,0.12058
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:48,-77.64021,162.790545,140.7,0.1163716
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:51,-77.640535,162.787608,138.5,0.1128951
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:54,-77.640892,162.784767,137.5,0.1150908
ALBEDO_BOX,11/23/2018,11/23/2018 10:19:57,-77.641282,162.781947,137.1,0.1214949
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:00,-77.641698,162.77911,137.6,0.1262522
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:03,-77.642103,162.776125,139,0.127716
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:06,-77.64244,162.77286,140.1,0.1319244
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:09,-77.642763,162.769453,140.8,0.1386944
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:12,-77.64308,162.765983,143.3,0.1461964
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:15,-77.643378,162.762465,147.5,0.1438177
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:18,-77.643645,162.758927,153.5,0.1357668
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:21,-77.643905,162.755337,158.5,0.1328392
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:24,-77.644175,162.751773,163.5,0.1324733
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:27,-77.64449,162.748347,168.8,0.1310095
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:30,-77.644848,162.745097,175.6,0.1379625
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:33,-77.64526,162.742247,185.6,0.1566259
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:36,-77.645673,162.739848,197.7,0.1730936
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:39,-77.646085,162.737658,205.4,0.1859017
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:42,-77.646495,162.735477,209.7,0.1950505
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:45,-77.646905,162.733323,213,0.1990735
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:48,-77.647295,162.731072,217.5,0.1970608
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:51,-77.64769,162.728795,222.3,0.1955971
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:54,-77.648087,162.726417,226.8,0.1965119
ALBEDO_BOX,11/23/2018,11/23/2018 10:20:57,-77.648487,162.723993,230.3,0.1990735
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:00,-77.648907,162.721497,232.9,0.2029159
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:03,-77.649347,162.718942,234.4,0.2078562
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:06,-77.649788,162.716162,235.6,0.2179196
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:09,-77.650252,162.713135,235.8,0.2202983
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:12,-77.650708,162.709858,235.4,0.2164559
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:15,-77.651183,162.706487,232.4,0.2036478
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:18,-77.65168,162.703323,228.5,0.1860825
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:21,-77.652212,162.700442,223.6,0.1676023
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:24,-77.652763,162.697602,217.9,0.156624
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:27,-77.65336,162.695032,211.6,0.1443649
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:30,-77.653978,162.692725,205.6,0.136863
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:33,-77.654608,162.690517,200.1,0.1317398
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:36,-77.655228,162.68824,195.7,0.1255188
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:39,-77.655848,162.685978,192.8,0.1257018
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:42,-77.656482,162.683657,190.3,0.1152724
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:45,-77.65713,162.681327,187.9,0.1061238
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:48,-77.657787,162.678922,185.8,0.1024643
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:51,-77.658438,162.676518,182.7,0.1086862
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:54,-77.65912,162.6741,178.7,0.1277154
ALBEDO_BOX,11/23/2018,11/23/2018 10:21:57,-77.659823,162.671807,176,0.1429022
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:00,-77.660545,162.669552,173.5,0.1547955
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:03,-77.661275,162.667457,172.4,0.1613825
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:06,-77.662003,162.665562,173.1,0.1604677
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:09,-77.662715,162.663915,172.6,0.1628463
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:12,-77.663435,162.66228,172,0.1657739
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:15,-77.664152,162.660807,173.2,0.1615655
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:18,-77.664857,162.659365,174.5,0.1558933
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:21,-77.665582,162.658107,174.6,0.1449149
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:24,-77.666312,162.656948,174.3,0.1273495
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:27,-77.667042,162.655907,174.7,0.11692
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:30,-77.667788,162.65485,173,0.1072224
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:33,-77.668538,162.653753,170.7,0.1020992
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:36,-77.669303,162.6527,169.9,0.09642698
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:39,-77.67006,162.651593,170.5,0.09917158
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:42,-77.67084,162.650382,171.9,0.09862266
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:45,-77.671598,162.649017,174.6,0.09807374
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:48,-77.67235,162.647543,176.6,0.1006354
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:51,-77.67309,162.64601,178.7,0.1008183
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:54,-77.673802,162.644223,180,0.1015502
ALBEDO_BOX,11/23/2018,11/23/2018 10:22:57,-77.674488,162.642127,180.1,0.09917158
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:00,-77.675178,162.640015,181.2,0.0955129
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:03,-77.675847,162.6378,180.5,0.09661075
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:06,-77.676543,162.635742,181.6,0.1021
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:09,-77.677208,162.633778,183.9,0.1086871
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:12,-77.67788,162.63178,185.1,0.109785
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:15,-77.678533,162.629735,186.5,0.1057595
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:18,-77.679195,162.627682,187.1,0.1017341
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:21,-77.679838,162.625603,188.8,0.1017341
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:24,-77.680465,162.623487,188.5,0.1006362
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:27,-77.681083,162.621223,188.3,0.09514695
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:30,-77.681688,162.618803,187.3,0.09020663
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:33,-77.682322,162.61631,185.9,0.08965771
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:36,-77.68295,162.61371,184.6,0.09185341
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:39,-77.683588,162.610993,183.3,0.09002366
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:42,-77.684208,162.608102,183.1,0.08819391
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:45,-77.684818,162.605063,182.7,0.08673011
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:48,-77.685442,162.60208,183,0.08709606
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:51,-77.686072,162.599013,182.7,0.08782796
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:54,-77.686707,162.596127,183.2,0.08892581
ALBEDO_BOX,11/23/2018,11/23/2018 10:23:57,-77.687357,162.593275,183.1,0.09075556
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:00,-77.688017,162.590497,183.2,0.0940491
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:03,-77.688675,162.587652,182.1,0.0969767
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:06,-77.689318,162.584468,179,0.09844051
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:09,-77.68993,162.5811,175.1,0.1010013
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:12,-77.690482,162.577863,171,0.10338
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:15,-77.691048,162.574718,167.2,0.1053927
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:18,-77.691587,162.571692,165.1,0.1083203
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:21,-77.69213,162.568797,162.3,0.1083203
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:24,-77.692662,162.565815,158.6,0.1053927
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:27,-77.693203,162.562863,155.7,0.1020992
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:30,-77.693707,162.559795,153.1,0.1002694
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:33,-77.694215,162.556712,151.4,0.1022822
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:36,-77.694713,162.553603,150.8,0.1094181
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:39,-77.695238,162.550532,150.3,0.1139925
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:42,-77.695757,162.547388,149.6,0.1123457
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:45,-77.696295,162.544308,148.8,0.1116138
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:48,-77.696845,162.541132,147.3,0.1116138
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:51,-77.697413,162.538133,147.4,0.1160052
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:54,-77.697967,162.535178,146.5,0.1262517
ALBEDO_BOX,11/23/2018,11/23/2018 10:24:57,-77.698527,162.532258,142.4,0.1390598
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:00,-77.699087,162.529598,137.8,0.1525999
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:03,-77.699658,162.527033,133.6,0.1595528
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:06,-77.70022,162.524533,131.2,0.1615656
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:09,-77.700777,162.522023,127.4,0.1646761
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:12,-77.701357,162.519677,124.7,0.1635783
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:15,-77.701927,162.51741,123.1,0.1635792
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:18,-77.702472,162.515415,122.4,0.1657749
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:21,-77.703008,162.51336,121.9,0.1707152
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:24,-77.703572,162.511412,122.2,0.1705323
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:27,-77.704118,162.509258,122.9,0.179681
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:30,-77.70468,162.507132,123.6,0.1815107
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:33,-77.705232,162.504902,123.6,0.1862681
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:36,-77.705795,162.502705,122.5,0.1891957
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:39,-77.70633,162.500522,122.4,0.1921233
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:42,-77.706877,162.498358,123.2,0.1888297
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:45,-77.707418,162.495993,124.1,0.186451
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:48,-77.707968,162.493532,124.2,0.1848043
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:51,-77.708498,162.491048,124.5,0.1848043
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:54,-77.709015,162.488613,124.4,0.1826086
ALBEDO_BOX,11/23/2018,11/23/2018 10:25:57,-77.709522,162.486188,124.5,0.1833405
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:00,-77.710017,162.48376,124.8,0.1859021
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:03,-77.710533,162.481285,124.4,0.1829745
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:06,-77.711042,162.478835,125.7,0.1758385
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:09,-77.711542,162.476275,127.4,0.1690685
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:12,-77.712028,162.473677,129.9,0.1666898
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:15,-77.712508,162.47105,130.2,0.1676047
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:18,-77.712992,162.468408,128.3,0.1690685
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:21,-77.71346,162.46575,126.1,0.1714471
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:24,-77.713905,162.46316,125,0.1749256
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:27,-77.714345,162.46086,124,0.1725469
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:30,-77.714747,162.458563,121.1,0.1734618
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:33,-77.715183,162.456455,119.2,0.1701682
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:36,-77.715573,162.45448,117.5,0.1727298
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:39,-77.715972,162.452645,115.8,0.1736447
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:42,-77.71636,162.450737,114,0.1756575
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:45,-77.716752,162.448752,113.4,0.1756575
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:48,-77.717083,162.44668,113.3,0.1800489
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:51,-77.71743,162.444502,112.4,0.1787681
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:54,-77.717727,162.442258,112.4,0.1826106
ALBEDO_BOX,11/23/2018,11/23/2018 10:26:57,-77.718038,162.43996,113,0.178951
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:00,-77.718323,162.43761,113.1,0.1804148
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:03,-77.718622,162.435123,112.7,0.1784021
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:06,-77.71889,162.43257,113.3,0.1813297
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:09,-77.719158,162.429905,114.8,0.1800489
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:12,-77.71941,162.42701,117,0.1796829
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:15,-77.719665,162.42403,119.5,0.1778532
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:18,-77.719922,162.420853,121.7,0.1778532
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:21,-77.720198,162.417678,122.7,0.1756575
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:24,-77.720477,162.414405,123.2,0.1767553
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:27,-77.720737,162.41124,123.5,0.179317
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:30,-77.720985,162.408027,124.7,0.1822446
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:33,-77.721265,162.404912,126.3,0.179684
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:36,-77.721535,162.401752,125.4,0.1824287
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:39,-77.721823,162.398627,124.7,0.1855393
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:42,-77.722108,162.395528,125.7,0.1884669
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:45,-77.72239,162.39242,127.3,0.1928584
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:48,-77.72266,162.389298,127.8,0.2020073
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:51,-77.722903,162.385983,128.7,0.2067647
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:54,-77.72307,162.382383,131.8,0.2117051
ALBEDO_BOX,11/23/2018,11/23/2018 10:27:57,-77.72328,162.378827,139.2,0.2054838
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:00,-77.723422,162.375302,151.1,0.1981647
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:03,-77.723505,162.37192,163.7,0.1908456
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:06,-77.723543,162.36869,174.3,0.1859052
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:09,-77.723575,162.365613,183.8,0.179318
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:12,-77.723593,162.362627,194,0.1740117
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:15,-77.723628,162.35973,204.2,0.1681564
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:18,-77.72367,162.356988,215,0.1641309
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:21,-77.723687,162.354385,224.2,0.1650458
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:24,-77.723698,162.351828,232.4,0.1679734
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:27,-77.72371,162.34938,240.5,0.171633
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:30,-77.723728,162.347115,249.3,0.1718159
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:33,-77.723737,162.345103,258,0.1709011
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:36,-77.72373,162.343098,262.2,0.1665096
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:39,-77.723722,162.34087,261.2,0.1520528
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:42,-77.723713,162.338397,253.5,0.1246064
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:45,-77.723705,162.33591,244.1,0.1037472
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:48,-77.723688,162.333258,234.6,0.09276867
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:51,-77.723663,162.33041,224.7,0.08709642
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:54,-77.723637,162.327367,217.4,0.08471774
ALBEDO_BOX,11/23/2018,11/23/2018 10:28:57,-77.723623,162.324248,211.3,0.08599857
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:00,-77.723608,162.32107,205.9,0.08929213
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:03,-77.723585,162.317778,200.5,0.09295164
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:06,-77.723578,162.314445,196.3,0.0955133
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:09,-77.7236,162.311083,190.2,0.09770902
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:12,-77.723735,162.307755,186.2,0.1006366
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:15,-77.723977,162.304602,182.4,0.1042961
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:18,-77.724237,162.301335,176.8,0.1119811
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:21,-77.724543,162.298228,173,0.120398
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:24,-77.724835,162.294977,168.2,0.1335722
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:27,-77.725188,162.29183,163.4,0.1383296
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:30,-77.725477,162.28856,162,0.1476614
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:33,-77.725788,162.285347,161.5,0.1463805
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:36,-77.726012,162.282138,163.7,0.1491252
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:39,-77.726263,162.279043,166.9,0.1562612
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:42,-77.726495,162.276072,171.5,0.1793162
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:45,-77.726765,162.273323,175.7,0.1976137
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:48,-77.727022,162.270628,181.2,0.2129844
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:51,-77.727318,162.268072,185.9,0.2162779
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:54,-77.7276,162.26543,191.3,0.2199375
ALBEDO_BOX,11/23/2018,11/23/2018 10:29:57,-77.727912,162.262892,195.5,0.2243289
ALBEDO_BOX,11/23/2018,11/23/2018 10:30:00,-77.7282,162.26037,200.8,0.2257927
ALBEDO_BOX,11/23/2018,11/23/2018 10:30:03,-77.728515,162.257852,205.7,0.2228651
ALBEDO_BOX,11/23/2018,11/23/2018 10:30:06,-77.728827,162.255157,210.9,0.2259757
ALBEDO_BOX,11/23/2018,11/23/2018 10:30:09,-77.729165,162.252617,216.2,0.2287203
ALBEDO_BOX,11/23/2018,11/23/2018 10:30:12,-77.729517,162.250005,220.5,0.2267076
